  - ACTIVE DISPLAY PAUSED -|   - Affichage actif en pause -||
This allows you to specify the routing of the call if the estimated hold time is over the amount of seconds specified below. Default is NONE. If one of the PRESS_ options is selected, it will play the Press Filename defined below and give the customer the option to press 1 on their phone to leave the queue and run the selected option.|Cela vous permet de spécifier l'acheminement de l'appel si le temps d'attente estimé est supérieur à la quantité de secondes spécifié ci-dessous. Par défaut est NONE. Si l'une des options PRESS_ est sélectionné, il jouera la presse Nom du fichier défini ci-dessous et donner au client la possibilité d'appuyer une sur leur téléphone de quitter la file d'attente et exécuter l'option sélectionnée.||
This allows you to wipe out the hopper contents upon form submission. It should be filled again when the VDhopper script runs.| Cela vous autorise à éliminer le contenu du distributeur depuis un formulaire de validation. Il devrait être rempli une nouvelle fois quand le quand VDhopper se lance.||
This area is where you select which statuses of leads should be gone over by the QC system. Place a check next to the status that you want QC to review. | Cette zone est l'endroit où vous choisissez ce qui entraîne des statuts doit être dépassé par le système de QC. Placez un contrôle à côté de l'état que vous voulez examiner QC.||
This auto-generated directory name is created at random by the system as the place that the audio store will be kept. All audio files will reside in this directory.|Cette auto-générés nom du répertoire est créé au hasard par le système comme étant le lieu que le magasin audio seront conservés. Tous les fichiers audio se trouver dans ce répertoire.||
This campaign has $active_leads leads to be dialed in those lists|Cette campagne a $active_leads conduit à composer dans ces listes||
This campaign has|Cette campagne a ||
This campaign is not set to Auto-Alt-Dial MULTI_LEAD|Cette campagne ne est pas réglé sur Auto-Alt-Dial MULTI_LEAD||
This defines how many remote agent entries the system creates, and determines how many lines it thinks it can safely send to the number below.| Cela définie combien d'entrées d'agent distants le système crée, et détermine combien de lignes peuvent être envoyées sans soucis au numéro ci-dessus.||
This defines the number of seconds into the queue that the customer will wait before the Estimated Hold Time will be calculated and optionally played. Minimum is 3 seconds, even if set lower than 3. Default is 0.|Ceci définit le nombre de secondes dans la file d'attente que le client doit attendre avant de le temps de maintien estimée sera calculée et éventuellement joué. Minimum est de 3 secondes, même s'il est réglé inférieur à 3. Par défaut est 0.||
This defines what is sent out as the outbound callerID number from 3-way calls placed by the agent, CAMPAIGN uses the custom campaign callerID, CUSTOMER uses the number of the customer that is active on the agents screen and AGENT_PHONE uses the callerID for the phone that the agent is logged into. AGENT_CHOOSE allows the agent to choose which callerID to use for 3-way calls from a list of choices. CUSTOM_CID will use the Custom CID that is defined in the security_phrase field of the list table for the lead.|Ceci définit ce qui est envoyé sur le nombre de callerID sortant des appels à 3 voies placés par l agent, CAMPAGNE utilise la campagne personnalisée callerID, CLIENT utilise le numéro de client qui est actif sur les agents écran et AGENT_PHONE utilise le callerID pour le téléphone que l agent est connecté. AGENT_CHOOSE permet à l agent de choisir qui callerID à utiliser pour 3 voies appels dans une liste de choix. CUSTOM_CID utilisera le CID personnalisé qui est défini dans le champ security_phrase de la table de liste pour le plomb.||
This defines what is used as the dial prefix for 3-way calls, default is empty so the campaign dial prefix is used, passthru so you can hear ringing is 88.| Cela définit ce qui est utilisé comme préfixe pour les 3-way appels, par défaut est vide de sorte que la campagne de préfixe est utilisé, passthru afin que vous puissiez entendre sonner est de 88.||
This defines whether an agent making manual dial calls will have the campaign callerID settings used, or their agent phone callerID settings used. Default is CAMPAIGN. If the Use Custom CID campaign option is enabled or the list Campaign CID Override setting is used, this setting will be ignored.|Ce définit si un agent faisant composer des appels manuels aura les paramètres de campagne CallerId utilisés, ou leurs paramètres téléphone CallerId d'agent utilisé. Par défaut est CAMPAGNE. Si l'option de la campagne Use Custom CID est activée ou le réglage CID Override de la campagne de la liste est utilisé, ce paramètre sera ignoré.||
This defines whether the caller will hear the estimated hold time before they are transferred to an agent. Default is N. If the customer is on hold and hears this estimated hold time message, the minimum time that will be played is 15 seconds.|Ceci définit si l'appelant entendra le temps de maintien estimée avant qu'ils ne soient transférés à un agent. Par défaut est N. Si le client est en attente et entend ce message de temps d'attente estimé, le temps minimum qui sera joué est de 15 secondes.||
This defines whether the caller will hear their place in line when they enter the queue as well as when they hear the announcemend. Default is N.| Cela définit si l'appelant entendra leur place dans la ligne quand ils entrent dans la file d'attente, ainsi que quand ils entendent le announcemend. La valeur par défaut est N.||
This defines whether the carrier will be included in the auto-generated conf files or not.| Cela définit si le transporteur sera inclus dans l'auto-générés ou non les fichiers conf.||
This defines whether the list is to be dialed on or not.| Cela définie si la liste peut etre appelée ou non.||
This defines whether this campaign is to filter leads against a DNC list that is specific to that campaign only. If it is set to Y, the hopper will look for each phone number in the campaign-specific DNC list before placing it in the hopper. If it is in the campaign-specific DNC list then it will change that lead status to DNCC so it cannot be dialed. Default is N. The AREACODE option is just like the Y option, except it is used to also filter out an entire area code in North America from being dialed, in this case using the 201XXXXXXX entry in the DNC list would block all calls to the 201 areacode if enabled.|Ceci définit si cette campagne est de filtrer fils contre une liste DNC qui est spécifique à cette seule campagne. Se il est réglé sur Y, la trémie se penchera pour chaque numéro de téléphone dans la liste DNC spécifiques campagne avant de le placer dans la trémie. Se il est dans la liste DNC spécifiques campagne alors il va changer ce statut au plomb DNCC ne peut donc pas être composé. Par défaut est l'option N. Le AREACODE est comme l'option Y, sauf qu'il est utilisé pour filtrer également un code de zone entière en Amérique du Nord d'être composé, dans ce cas en utilisant l'entrée 201XXXXXXX dans la liste DNC pourrait bloquer tous les appels à la 201 areacode si activé.||
This defines whether this campaign is to filter leads against the Internal DNC list. If it is set to Y, the hopper will look for each phone number in the DNC list before placing it in the hopper. If it is in the DNC list then it will change that lead status to DNCL so it cannot be dialed. Default is N. The AREACODE option is just like the Y option, except it is used to also filter out an entire area code in North America from being dialed, in this case using the 201XXXXXXX entry in the DNC list would block all calls to the 201 areacode if enabled.|Ceci définit si cette campagne est de filtrer fils contre la liste DNC interne. Se il est réglé sur Y, la trémie se penchera pour chaque numéro de téléphone dans la liste DNC avant de le placer dans la trémie. Se il est dans la liste DNC alors il va changer ce statut conduit à la LNNTE de sorte qu'il ne peut pas être composé. Par défaut est l'option N. Le AREACODE est comme l'option Y, sauf qu'il est utilisé pour filtrer également un code de zone entière en Amérique du Nord d'être composé, dans ce cas en utilisant l'entrée 201XXXXXXX dans la liste DNC pourrait bloquer tous les appels à la 201 areacode si activé.||
This determines whether this account will be checked for new email messages to be loaded into the dialer. |Cela détermine si ce compte sera vérifié pour les nouveaux messages e-mail pour être chargé dans le composeur.||
This determines whether this inbound group is available to take calls. If this is set to inactive then the After Hours Action will be used on any calls coming into it.|Cela détermine si ce groupe entrant est disponible pour prendre des appels. Si ce paramètre est réglé à l état inactif alors le After Hours action sera utilisé sur tous les appels à venir en elle.||
This determines whether this script can be selected to be used by a campaign.| Cela determine si ce script peut être selectionné pour être utilisé dans une campagne.||
This determines which agent receives the next call that is available:|Ce qui détermine agent reçoit l'appel suivant qui est disponible:||
This enforces a limit on the number of call attempts for the leads dialed in this campaign. A lead may go over this limit slightly if Lead Recycling or Auto-Alt-Dialing is enabled. Default is 0 for no limit.|Ceci impose une limite sur le nombre de tentatives d'appel pour les conducteurs composés dans cette campagne. Un plomb peut dépasser cette limite légèrement si le recyclage de plomb ou Auto-Alt-numérotation est activée. Par défaut est 0 pour aucune limite.||
This feature allows for agents to access extended alternate phone numbers for leads beyond the standard Alt Phone and Address3 fields that can be used in the agent screen for phone numbers beyond the main phone number. The Extended phone numbers can be dialed automatically using the Auto-Alt-Dial feature in the Campaign settings, but enabling this Agent Screen feature will also allow for the agent to call these numbers from their agent screen as well as edit their information. This feature is in development and is not currently available.|Cette fonction permet aux agents d accéder à d autres numéros de téléphone prolongées pour les pistes au-delà du téléphone Alt standard et champs Address3 qui peut être utilisé dans l écran de l agent des numéros de téléphone au-delà du numéro de téléphone principal. Les numéros de téléphone étendues peuvent être composés automatiquement en utilisant la fonction Auto-Alt-Dial dans les paramètres de la campagne, mais l activation de cette fonction de l écran de l agent permettront également l agent d appeler ces numéros depuis leur écran de l agent ainsi que modifier leurs informations. Cette catégorie est en développement et n est pas disponible actuellement.||
This feature allows you to enable the ability for agents to place manual dial outbound calls that are logged as in-group calls assigned to a specific in-group. The MANUAL_DIAL option allows the placing of phone calls out through an In-Group to the agent placing the call. The NO_DIAL option allows the agent to log time on a call that does not exist, as if it were a real call, this is often used for logging email or faxing time. The BOTH option will allow both call and no-call in-group dialing. The default is DISABLED.|Cette fonction vous permet d'activer la possibilité pour les agents de placer numérotation des appels sortants manuelles qui sont enregistrés comme en appels de groupe affecté à un particulier en groupe. L'option MANUAL_DIAL permet la mise en place des appels téléphoniques à travers un In-groupe à l'agent effectuant l'appel. L'option NO_DIAL permet à l'agent de se connecter de temps sur un appel qui n'existe pas, comme s'il s'agissait d'un véritable appel, ce qui est souvent utilisé pour la connexion e-mail ou télécopie temps. Le BOTH option permettra à la fois appel et sans appel de composition en groupe. Désactivé par défaut.||
This feature allows you to set a campaign as a member of a Campaign Drop Rate Group, or a group of campaigns whose Human Answered calls and Drop calls for all campaigns in the group will be combined into a shared drop percentage, or abandon rate. This allows you to to run multiple campaigns at once and more easily control your drop rate. This is particularly useful in the UK where regulations permit this drop rate calculation method with campaign grouping for the same company even if there are several campaigns that company is running during the same day. To enable this for a campaign, just select a group from the list. There are 10 groups defined in the system by default, you can contact your system administrator to add more. Default is DISABLED.|Cette fonctionnalité vous permet de définir une campagne comme un membre d-un groupe de la Campagne taux d-abandon, ou un groupe de campagnes dont l-homme appels répondus et les appels de chute pour toutes les campagnes dans le groupe seront combinés en un pourcentage partagée déposer, ou les taux d-abandon. Ceci vous permet d-exécuter plusieurs campagnes à la fois et plus facile à contrôler votre taux de chute. Ceci est particulièrement utile dans le Royaume-Uni où la réglementation permet cette méthode de calcul des taux d-abandon avec une campagne de groupement pour la même compagnie, même s-il ya plusieurs campagnes cette société est en marche pendant le jour même. Pour activer ce pour une campagne, il suffit de sélectionner un groupe de la liste. Il existe 10 groupes définis dans le système par défaut, vous pouvez contacter votre administrateur système d-ajouter d-autres. Par défaut est Disabled.||
This feature allows you to trigger actions after a certain amount of time. the D1 and D2 DIAL options will launch a call to the Transfer Conference Number presets and send them to the agent session, this is usually used for simple IVR validation AGI applications or just to play a pre-recorded message. WEBFORM will open the web form address. MESSAGE_ONLY will simply display the message that is in the field below. NONE will disable this feature and is the default. HANGUP will hang up the call when the timer is triggered, CALLMENU will send the call to the Call Menu specified in the Timer Action Destination field, EXTENSION will send the call to the Extension that is specified in the Timer Action Destination field, IN_GROUP will send the call to the In-Group specified in the Timer Action Destination field.|Cette fonction vous permet de déclencher des actions après un certain laps de temps. les options de DIAL D1 et D2 vont lancer un appel au transfert Conférences Nombre presets et de les envoyer à la session de l'agent, ce qui est généralement utilisé pour les applications de validation IVR AGI simples ou tout simplement de jouer un message pré-enregistré. WEBFORM ouvrira l'adresse du formulaire Web. MESSAGE_ONLY affichera simplement le message qui est dans le champ ci-dessous. NONE désactiver cette fonction et est le défaut. HANGUP raccroche l'appel lorsque la minuterie est déclenchée, CALLMENU va envoyer l'appel vers le menu d'appel spécifié dans le champ de destination action Timer, EXTENSION enverra l'appel à l'extension qui est spécifié dans le champ Destination action Timer, IN_GROUP enverra l'appel à l'en-groupe spécifié dans le champ d'action Destinations minuterie.||
This feature allows you to trigger actions after a certain amount of time. the D1 and D2 DIAL options will launch a call to the Transfer Conference Number presets and send them to the agent session, this is usually used for simple IVR validation AGI applications or just to play a pre-recorded message. WEBFORM will open the web form address. MESSAGE_ONLY will simply display the message that is in the field below. NONE will disable this feature and is the default. This setting will override the Campaign settings. HANGUP will hang up the call when the timer is triggered, CALLMENU will send the call to the Call Menu specified in the Timer Action Destination field, EXTENSION will send the call to the Extension that is specified in the Timer Action Destination field, IN_GROUP will send the call to the In-Group specified in the Timer Action Destination field.|Cette fonction vous permet de déclencher des actions après un certain laps de temps. les options de DIAL D1 et D2 vont lancer un appel au transfert Conférences Nombre presets et de les envoyer à la session de l'agent, ce qui est généralement utilisé pour les applications de validation IVR AGI simples ou tout simplement de jouer un message pré-enregistré. WEBFORM ouvrira l'adresse du formulaire Web. MESSAGE_ONLY affichera simplement le message qui est dans le champ ci-dessous. NONE désactiver cette fonction et est le défaut. Ce paramètre remplace les paramètres de campagne. HANGUP raccroche l'appel lorsque la minuterie est déclenchée, CALLMENU va envoyer l'appel vers le menu d'appel spécifié dans le champ de destination action Timer, EXTENSION enverra l'appel à l'extension qui est spécifié dans le champ Destination action Timer, IN_GROUP enverra l'appel à l'en-groupe spécifié dans le champ d'action Destinations minuterie.||
This feature if set to ENABLED allows you to prevent outbound auto-dialing of this campaign if there are any inbound calls waiting in queue that are part of the allowed inbound groups set in this campaign. Setting this to ALL_SERVERS will change the algorithm to calculate all inbound calls as active calls on this server even if they are on another server which will reduce the chance of placing unnecessary outbound calls if you have calls coming in on another server. Default is DISABLED.|Cette fonctionnalité, si la valeur ENABLED vous permet d'empêcher sortant numérotation automatique de cette campagne s'il ya des appels entrants en attente dans la file d'attente qui font partie des groupes entrantes autorisées fixés dans cette campagne. Mettre cette option à ALL_SERVERS va changer l'algorithme pour calculer tous les appels entrants que les appels actifs sur ce serveur, même si elles sont sur un autre serveur qui permettra de réduire le risque de placer des appels sortants inutiles si vous avez des appels arrivant sur un autre serveur. Par défaut est DISABLED.||
This field allows for a custom outbound routing extension. This allows you to use different call handling methods depending upon how you want to route calls through your outbound campaign. Formerly called Campaign VDAD extension.|Ce champ permet à une extension de routage sortant personnalisé. Cela vous permet d'utiliser différentes méthodes de traitement des appels en fonction de la façon dont vous voulez acheminer les appels sortants grâce à votre campagne. Anciennement appelée l'extension VDAD Campagne.||
This field allows for a custom recording extension to be used with the system. This allows you to use different extensions depending upon how long you want to allow a maximum recording and what type of codec you want to record in. The default exten is 8309 which if you follow the SCRATCH_INSTALL examples will record in the WAV format for up to one hour. Another option included in the examples is 8310 which will record in GSM format for up to one hour. The recording time can be lengthened by raising the setting in the Server Modification screen in the Admin section.|Ce champ permet une extension d enregistrement personnalisé pour être utilisé avec le système. Cela vous permet d utiliser des extensions différentes en fonction de combien de temps vous voulez permettre à un enregistrement maximale et le type de codec que vous souhaitez enregistrer po Le extension par défaut est 8309 qui, si vous suivez les exemples de SCRATCH_INSTALL seront enregistrer au format WAV pour un maximum de une heure. Une autre option inclus dans les exemples est 8310 qui enregistre au format GSM pendant une heure. La durée d enregistrement peut être allongée en augmentant le réglage de l écran de modification du serveur dans la section Admin.||
This field allows for more easily changing a path of dialing to go out through a different method without doing a reload in Asterisk. Default is 9 based upon a 91NXXNXXXXXX in the dial plan - extensions.conf.|Ce champ permet de changer plus facilement un chemin de composer pour sortir par une autre méthode sans faire un rechargement dans Asterisk. Par défaut est basée sur un neuf 91NXXNXXXXXX dans le plan de numérotation - extensions.conf.||
This field allows for the overriding of the campaign call recording setting. This setting can be overridden by the user recording override setting. DISABLED will not override the campaign recording setting. NEVER will disable recording on the client. ONDEMAND is the default and allows the agent to start and stop recording as needed. ALLCALLS will start recording on the client whenever a call is sent to an agent. ALLFORCE will start recording on the client whenever a call is sent to an agent giving the agent no option to stop recording.|Ce champ permet d primordial de la création de l enregistrement de l appel de la campagne. Ce réglage peut être modifié par le réglage d enregistrement prioritaire de l utilisateur. HANDICAPÉS ne sera pas remplacer le paramètre d enregistrement de la campagne. Ne sera jamais désactiver l enregistrement sur le client. ONDEMAND est la valeur par défaut et permet à l agent pour démarrer et arrêter l enregistrement en tant que de besoin. ALLCALLS va commencer l enregistrement sur le client chaque fois qu un appel est envoyé à un agent. ALLFORCE va commencer l enregistrement sur le client chaque fois qu un appel est envoyé à un agent donnant aucune option pour arrêter l enregistrement de l agent.||
This field allows for the sending of a custom callerid number on the outbound calls. This is the number that would show up on the callerid of the person you are calling. The default is UNKNOWN. If you are using T1 or E1s to dial out this option is only available if you are using PRIs - ISDN T1s or E1s - that have the custom callerid feature turned on, this will not work with Robbed-bit service -RBS- circuits. This will also work through most VOIP -SIP or IAX trunks- providers that allow dynamic outbound callerID. The custom callerID only applies to calls placed for the campaign directly, any 3rd party calls or transfers will not send the custom callerID. NOTE: Sometimes putting UNKNOWN or PRIVATE in the field will yield the sending of your default callerID number by your carrier with the calls. You may want to test this and put 0000000000 in the callerid field instead if you do not want to send you CallerID.|Ce champ permet l envoi d un certain nombre de callerid personnalisée sur les appels sortants. C est le nombre qui apparaîtra sur la callerid de la personne que vous appelez. La valeur par défaut est INCONNU. Si vous utilisez T1 ou E1 pour composer cette option n est disponible que si vous utilisez PRI - RNIS T1 ou E1 - qui ont la fonction de callerid personnalisé allumé, cela ne fonctionnera pas avec réassignation de bit services-RBS-circuits. Cela fonctionnera également dans la plupart VOIP SIP ou IAX-malles-fournisseurs qui permettent callerID sortant dynamique. La coutume callerID s applique uniquement aux appels placés pour la campagne directement, tous les appels 3ème partie ou transferts ne seront pas envoyer le callerID personnalisé. REMARQUE: Parfois, la mise inconnu ou privé dans le domaine donnera l envoi de votre numéro callerID défaut par votre support avec les appels. Vous pouvez tester cela et mettre 0000000000 dans le domaine de callerid place si vous ne voulez pas vous envoyer CallerID.||
This field allows you to customize the name of the recording when Campaign recording is ONDEMAND or ALLCALLS. The allowed variables are CAMPAIGN INGROUP CUSTPHONE FULLDATE TINYDATE EPOCH AGENT VENDORLEADCODE LEADID CALLID. The default is FULLDATE_AGENT and would look like this 20051020-103108_6666. Another example is CAMPAIGN_TINYDATE_CUSTPHONE which would look like this TESTCAMP_51020103108_3125551212. Te resulting filename must be less than 90 characters in length.|Ce champ vous permet de personnaliser le nom de l'enregistrement quand la campagne est ONDEMAND ou ALLCALLS. Les variables autorisées sont CAMPAGNE ingroup CUSTPHONE fulldate TINYDATE EPOCH AGENT VENDORLEADCODE LEADID CALLID. La valeur par défaut est FULLDATE_AGENT et devrait ressembler à ceci 20051020-103108_6666. Un autre exemple est CAMPAIGN_TINYDATE_CUSTPHONE qui ressemblerait à ceci TESTCAMP_51020103108_3125551212. Te nom de fichier résultant doit être inférieure à 90 caractères.||
This field allows you to define the protocol to use for the carrier entry. Currently only IAX and SIP are supported.| Ce domaine vous permet de définir le protocole à utiliser pour le transporteur d'entrée. Actuellement, seuls SIP et IAX sont soutenus.||
This field allows you to enter in any dialplan elements that you want for all of the asterisk servers, the lines will be added to the default context.|Ce champ vous permet d'entrer dans tous les éléments plan de numérotation que vous souhaitez pour l'ensemble des serveurs Asterisk, les lignes seront ajoutées au contexte par défaut.||
This field allows you to enter in any dialplan elements that you want for the Call Menu.|Ce champ vous permet d-entrer dans tous les éléments de plan de numérotation que vous souhaitez pour le menu d-appel.||
This field allows you to enter in any dialplan elements that you want for the server, the lines will be added to the default context.|Ce champ vous permet d'entrer dans tous les éléments plan de numérotation que vous souhaitez pour le serveur, les lignes seront ajoutées au contexte par défaut.||
This field allows you to input SQL - Structured Query Language - database fragments, like with Filters, to determine whether this call menu should play for the caller or not. This feature only works if the call has the callerIDname set prior to being sent to this call menu, either as an outbound survey transfer, or through the use of a drop call menu for an In-Group call. If there is a match, the call will proceed as normal. If there is no match, the call will go to the D option or the invalid option if no D option is set. You cannot use single-quotes in this field, only double-quotes if they are needed. Default is empty for disabled.|Ce champ vous permet d'entrer SQL - Structured Query Language - fragments de bases de données, comme des filtres, afin de déterminer si ce menu d'appel doit jouer pour l'appelant ou non. Cette fonctionnalité ne fonctionne que si l'appel a l'ensemble de callerIDname avant d'être envoyé à ce menu d'appel, soit comme un transfert d'enquête à l'étranger, ou par le biais d'un menu d'appel de baisse pour un appel en groupe. S'il ya un match, l'appel se déroulera comme normal. Si aucune correspondance n'est trouvée, l'appel sera acheminé à l'option D ou l'option non valide si aucune option D est réglé. Vous ne pouvez pas utiliser les guillemets simples dans ce domaine, seuls les guillemets si elles sont nécessaires. Default est vide pour handicapés.||
This field allows you to leave out the phone_code field while dialing within the system. For instance if you are dialing in the UK from the UK you would have 44 in as your phone_code field for all leads, but you just want to dial 10 digits in your dial plan extensions.conf to place calls instead of 44 then 10 digits. Default is N.|Ce champ vous permet de laisser le champ phone_code lors de la composition au sein du système. Par exemple, si vous appelez au Royaume-Uni de Grande-Bretagne, vous auriez 44 en tant que votre champ de phone_code pour toutes les pistes, mais vous voulez juste composer 10 chiffres dans votre plan de numérotation extensions.conf pour passer des appels au lieu de 44 puis 10 chiffres. Défaut est N.||
This field allows you to put times in, separated by a dash-, that this list will be automatically reset by the system. The times must be in 24 hour format with no punctuation, for example 0800-1700 would reset the list at 8AM and 5PM every day. Default is empty.|Ce champ vous permet de mettre fois, séparées par un tiret, que cette liste sera automatiquement remis à zéro par le système. Les heures doivent être au format 24 heures sans ponctuation, par exemple 0800-1700 serait rétablir la liste à 8 h et 5pm tous les jours. Par défaut est vide.||
This field allows you to rank the extension group entries that share the same extension group. Default is 0.|Ce champ vous permet de classer les entrées de groupe de vulgarisation qui partagent le groupe même extension. Par défaut est 0.||
This field allows you to set the number of hold seconds that the realtime stats display will use to calculate the percentage of answered calls that were answered within X number of seconds on hold.| Ce domaine vous permet de définir le nombre de secondes que le tenir en temps réel des statistiques d'affichage à utiliser pour calculer le pourcentage d'appels qui ont répondu ont répondu dans X le nombre de secondes en attente.||
This field allows you to set the order in which this server is to be used for balance dialing, if balance dialing is enabled. The server with the highest rank will be used first in placing Balance fill calls. Default is 0.|Ce champ vous permet de définir l ordre dans lequel ce serveur doit être utilisé pour l équilibre numérotation, si le solde de la numérotation est activée. Le serveur avec le rang le plus élevé sera utilisé pour la première à placer la balance remplir appels. Défaut est 0.||
This field allows you to specify a number of digits to restrict the incoming caller ID number to by putting an R in front of the number of digits, for example to restrict to the right 10 digits you would enter in R10. You can also use this feature to remove only a leading digit or digits by putting an L in front of the specific digits that you want to remove, for example to remove a 1 as the first digit you would enter in L1. Default is empty. If more than one rule is specified make sure you separate them with a space and the R will run before the L.|Ce champ vous permet de spécifier un certain nombre de chiffres à limiter le nombre d'appel entrant ID en mettant un R en face de le nombre de chiffres, par exemple pour limiter les 10 chiffres de droite, vous devez entrer dans R10. Vous pouvez également utiliser cette fonctionnalité pour supprimer seulement un chiffre de premier plan ou de chiffres en mettant un L devant les chiffres spécifiques que vous souhaitez supprimer, par exemple pour enlever un 1 comme le premier chiffre que vous entrez en L1. Par défaut est vide. Si plus d'une règle est prévue assurez-vous de les séparer par un espace et du R sera exécuté avant la L.||
This field contains the file name of the audio prompt to play at the beginning of this menu. You can enter multiple propmts in this field and the other prompt fields by separating them with a pipe character. You can add NOINT directly in front of an audio file name to make it so the playback cannot be interrupted with a key press by the caller, the NOINT should not be a part of the filename, it is a special flag for the system. You may also use special purpose .agi scripts in this field as well like the cm_date.agi script, discuss with your administrator for more details.|Ce champ contient le nom du fichier de l'invite audio à jouer au début de ce menu. Vous pouvez entrer plusieurs propmts dans ce domaine et les autres domaines rapides en les séparant par une barre verticale. Vous pouvez ajouter NOINT directement en face d'un nom de fichier audio à faire de sorte que la lecture ne peut pas être interrompu avec une touche par l'appelant, l'NOINT ne devrait pas être une partie du nom de fichier, ce est un drapeau spécial pour le système. Vous pouvez également utiliser des scripts spéciaux but de .agi dans ce domaine ainsi que le script d'cm_date.agi, discuter avec votre administrateur pour plus de détails.||
This field contains the file name of the audio prompt to play when the caller has selected an invalid option. Default is NONE to play no audio at invalid.|Ce champ contient le nom du fichier audio de l-invite à jouer lorsque l-appelant a choisi une option non valide. AUCUNE par défaut est de ne jouer aucune audio à invalide.||
This field contains the file name of the audio prompt to play when the timeout has been reached. Default is NONE to play no audio at timeout.|Ce champ contient le nom du fichier audio de l-invite à jouer lorsque le délai d-attente a été atteint. AUCUNE par défaut est de ne jouer aucune audio à temporisation.||
This field defines whether the user is active in the system and can log in as an agent or manager. Default is Y.|Ce champ détermine si l utilisateur est actif dans le système et peut se connecter comme un agent ou manager. Par défaut est Y.||
This field determines whether the inbound agent would have the fronter name - if there is one - displayed in the Status field when the call comes to the agent.|Ce champ détermine si l agent entrant aurait le nom de fronter - s il en existe un - s affiche dans le champ d état lorsque l appel arrive à l agent.||
This field displays the date of the last auto-logout.| Ce champ affiche la date de la dernière auto-logout.||
This field gives you the ability to allow agent browser alerts to be enabled by the agent for when calls come into their agent screen session. Default is 0 for NO.|Ce champ vous donne la possibilité de permettre à des alertes du navigateur de l agent à être activés par l agent lorsque les appels viennent dans leur séance de l écran de l agent. Défaut est 0 pour NON.||
This field if set to Y will leave out INCALL and QUEUE status agents when calculating the number of calls to dial when not in MANUAL dial mode. Default is N.| Si ce champ est à Y les agents ayant pour statut INCALL ou QUEUE seront omis pour le calcul des appels à passer quand le mode d'appel n'est pas MANUAL. La valeur par défaut est N.||
This field is for entering the prompt to play when the agent gets an answering machine and clicks on the Answering Machine Message button in the transfer conference frame. You must set this to either an audio file in the audio store or a TTS prompt if TTS is enabled on your system.|Ce champ sert à saisir l-invite à jouer lorsque l-agent est un répondeur et clique sur le bouton Répondre Message Machine dans le cadre de conférences de transfert. Vous devez définir ce soit à un fichier audio dans le magasin audio ou une invite si TTS TTS est activé sur votre système.||
This field is for the number you dial to have the phone ring. This number is defined in the extensions.conf file of your Asterisk server| Ce champ est pour le numéro utilisé pour appeler ce téléphone. Ce numéro est défini dans le fichier extensions.conf du serveur Asterisk||
This field is for the phone IP address if it is a VOIP phone. This is an optional field|Ce champ est l'adresse téléphone IP si elle est un téléphone VOIP. Ce est un champ facultatif||
This field is for the user computer IP address. This is an optional field|Ce champ est l'adresse IP de l'ordinateur utilisateur. Ce est un champ facultatif||
This field is for the voicemail box that the messages go to for the user of this phone. We use this to check for voicemail messages and for the user to be able to use the VOICEMAIL button on astGUIclient app.| Ce champ est pour la boîte vocale vers laquelle iront les messages pour l'utilisateur de ce téléphone. Il est utilisé pour vérifier la présence de messages et pour permettre à l'utilisateur d'utiliser le bouton VOICEMAIL dans l'application astGUIclient.||
This field is only used by the ADAPT_TAPERED dial method. You should enter in the hour and minute that you will stop calling on this campaign, 2100 would mean that you will stop dialing this campaign at 9PM server time. This allows the Tapered algorithm to decide how aggressively to dial by how long you have until you will be finished calling.| Ce champ est seulement utilisé par la méthode d'appel ADAPT_TAPERED. Vous devez y saisir l'heure à laquelle vous allez arrêter d'appeler pour cette campagne, 2100 veut dire que vous arrêterez d'appeler pour cette campagne à 21h00. Cela autorise l'algorithme Tapered de décider comment appeler agressivement en fonction du temps restant avant d'arrêter d'appeler.||
This field is optional and only used for EXTENSION Option Routes.|Ce champ est optionnel et utilisé uniquement pour l-option Itinéraires EXTENSION.||
This field is the default In-Group that will be automatically selected when the agent goes to the transfer-conference frame in their agent interface.|Ce champ est la valeur par défaut En-groupe qui sera sélectionné automatiquement lorsque l'agent passe à l'image de transfert conférence dans leur interface de l'agent.||
This field is the descriptive name for the call menu.|Ce champ est le nom descriptif pour le menu d-appel.||
